Route,SUB,Direction,StopOrder,StopID,PercentDone
75_OB_extra,75_18,OB,27,1308,33.43
75_OB_extra,75_18,OB,28,1309,34.03
75_OB_extra,75_18,OB,29,4332,35.47
75_OB_extra,75_18,OB,30,4333,37.01
75_OB_extra,75_18,OB,31,4334,37.82
75_OB_extra,75_18,OB,32,4712,38.36
75_OB_extra,75_18,OB,33,2853,39.43
75_OB_extra,75_18,OB,34,2854,40.17
75_OB_extra,75_18,OB,35,2855,40.86
75_OB_extra,75_18,OB,36,2856,41.47
75_OB_extra,75_18,OB,37,2857,42.46
75_OB_extra,75_18,OB,38,2858,43.77
75_OB_extra,75_18,OB,39,2859,44.65
75_OB_extra,75_18,OB,40,2860,45.17
75_OB_extra,75_18,OB,41,2861,46.01
75_OB_extra,75_18,OB,42,2862,47.01
75_OB_extra,75_18,OB,43,2863,47.24
75_OB_extra,75_18,OB,44,2864,47.89
75_OB_extra,75_18,OB,45,4486,49.07
75_OB_extra,75_18,OB,46,4586,51.36
75_OB_extra,75_18,OB,47,2872,53.03
75_OB_extra,75_18,OB,48,2873,53.74
75_OB_extra,75_18,OB,49,2874,54.39
75_OB_extra,75_18,OB,50,2877,56.48
75_OB_extra,75_18,OB,51,7394,56.66
75_OB_extra,75_18,OB,52,2878,56.98
75_OB_extra,75_18,OB,53,2879,57.69
75_OB_extra,75_18,OB,54,4779,58.84
75_OB_extra,75_18,OB,55,7057,59.57
75_OB_extra,75_18,OB,56,4847,61.65
75_OB_extra,75_18,OB,57,4848,65.55
75_OB_extra,75_18,OB,58,449,65.89
75_OB_extra,75_18,OB,59,450,66.32
75_OB_extra,75_18,OB,60,3181,68.19
75_OB_extra,75_18,OB,61,447,70.88
75_OB_extra,75_18,OB,62,5045,71.7
75_OB_extra,75_18,OB,63,4460,72.59
75_OB_extra,75_18,OB,64,453,73.46
75_OB_extra,75_18,OB,65,4477,74.62
75_OB_extra,75_18,OB,66,3321,75.42
75_OB_extra,75_18,OB,67,4571,78.19
75_OB_extra,75_18,OB,68,2013,79.15
75_OB_extra,75_18,OB,69,2014,80.34
75_OB_extra,75_18,OB,70,4636,81.03
75_OB_extra,75_18,OB,71,2016,82.48
75_OB_extra,75_18,OB,72,2015,83.25
75_OB_extra,75_18,OB,73,2017,83.77
75_OB_extra,75_18,OB,74,2018,84.59
75_OB_extra,75_18,OB,75,2019,85.02
75_OB_extra,75_18,OB,76,2020,85.53
75_OB_extra,75_18,OB,77,2021,86.07
75_OB_extra,75_18,OB,78,2022,87.7
75_OB_extra,75_18,OB,79,4565,90.0
75_OB_extra,75_18,OB,80,4566,90.7
75_OB_extra,75_18,OB,81,4567,91.54
75_OB_extra,75_18,OB,82,2031,93.32
75_OB_extra,75_18,OB,83,2032,94.71
75_OB_extra,75_18,OB,84,2033,95.29
75_OB_extra,75_18,OB,85,2034,95.68
75_OB_extra,75_18,OB,86,2035,96.92
75_OB_extra,75_18,OB,87,2036,98.51
75_OB_extra,75_18,OB,88,2038,100.0
77A_IB_extra,77A_31,IB,1,4713,-0.0
77A_IB_extra,77A_31,IB,2,4714,1.14
77A_IB_extra,77A_31,IB,3,4960,2.7
77A_IB_extra,77A_31,IB,4,4932,4.61
77A_IB_extra,77A_31,IB,5,4933,5.32
77A_IB_extra,77A_31,IB,6,2590,6.61
77A_IB_extra,77A_31,IB,7,2591,7.32
77A_IB_extra,77A_31,IB,8,2592,8.03
77A_IB_extra,77A_31,IB,9,2357,9.82
77A_IB_extra,77A_31,IB,10,2566,10.89
77A_IB_extra,77A_31,IB,11,2567,11.6
77A_IB_extra,77A_31,IB,12,2568,12.89
77A_IB_extra,77A_31,IB,13,2569,13.62
77A_IB_extra,77A_31,IB,14,7550,14.82
77A_IB_extra,77A_31,IB,15,2570,16.12
77A_IB_extra,77A_31,IB,16,2571,18.53
77A_IB_extra,77A_31,IB,17,2359,20.42
77A_IB_extra,77A_31,IB,18,2360,21.4
77A_IB_extra,77A_31,IB,19,4348,23.12
77A_IB_extra,77A_31,IB,20,4646,25.81
77A_IB_extra,77A_31,IB,21,4647,26.59
77A_IB_extra,77A_31,IB,22,2346,27.92
77A_IB_extra,77A_31,IB,23,4435,29.32
77A_IB_extra,77A_31,IB,24,2604,31.37
77A_IB_extra,77A_31,IB,25,2605,33.63
77A_IB_extra,77A_31,IB,26,2538,34.65
77A_IB_extra,77A_31,IB,27,2606,36.38
77A_IB_extra,77A_31,IB,28,2607,37.62
77A_IB_extra,77A_31,IB,29,2608,38.33
77A_IB_extra,77A_31,IB,30,2609,39.24
77A_IB_extra,77A_31,IB,31,2610,40.99
77A_IB_extra,77A_31,IB,32,2554,42.32
77A_IB_extra,77A_31,IB,33,2425,44.05
77A_IB_extra,77A_31,IB,34,2426,44.94
77A_IB_extra,77A_31,IB,35,2427,46.04
77A_IB_extra,77A_31,IB,36,2428,47.07
77A_IB_extra,77A_31,IB,37,2429,47.77
77A_IB_extra,77A_31,IB,38,2430,48.67
77A_IB_extra,77A_31,IB,39,2371,50.3
77A_IB_extra,77A_31,IB,40,2372,51.52
77A_IB_extra,77A_31,IB,41,2373,52.53
77A_IB_extra,77A_31,IB,42,2377,54.53
77A_IB_extra,77A_31,IB,43,2378,55.8
77A_IB_extra,77A_31,IB,44,2183,57.38
77A_IB_extra,77A_31,IB,45,2184,57.9
77A_IB_extra,77A_31,IB,46,2185,59.4
77A_IB_extra,77A_31,IB,47,7043,61.4
77A_IB_extra,77A_31,IB,48,1424,62.37
77A_IB_extra,77A_31,IB,49,2186,63.7
77A_IB_extra,77A_31,IB,50,2187,64.89
77A_IB_extra,77A_31,IB,51,2188,66.15
77A_IB_extra,77A_31,IB,52,2189,66.92
77A_IB_extra,77A_31,IB,53,1436,68.18
77A_IB_extra,77A_31,IB,54,3952,68.67
77A_IB_extra,77A_31,IB,55,2190,69.81
77A_IB_extra,77A_31,IB,56,4434,71.65
77A_IB_extra,77A_31,IB,57,2379,73.31
77A_IB_extra,77A_31,IB,58,2380,74.36
77A_IB_extra,77A_31,IB,59,2382,75.07
77A_IB_extra,77A_31,IB,60,5099,75.72
77A_IB_extra,77A_31,IB,61,2383,77.83
77A_IB_extra,77A_31,IB,62,2002,81.45
77A_IB_extra,77A_31,IB,63,1358,85.12
77A_IB_extra,77A_31,IB,64,340,91.47
77A_IB_extra,77A_31,IB,65,350,93.8
77A_IB_extra,77A_31,IB,66,351,95.76
77A_IB_extra,77A_31,IB,67,352,96.82
77A_IB_extra,77A_31,IB,68,353,98.3
77A_IB_extra,77A_31,IB,69,354,100.02
77A_OB_extra,77A_30,OB,1,395,0.0
77A_OB_extra,77A_30,OB,2,396,1.45
77A_OB_extra,77A_30,OB,3,397,2.91
77A_OB_extra,77A_30,OB,4,398,3.96
77A_OB_extra,77A_30,OB,5,399,4.91
77A_OB_extra,77A_30,OB,6,400,6.87
77A_OB_extra,77A_30,OB,7,4522,12.08
77A_OB_extra,77A_30,OB,8,1934,15.27
77A_OB_extra,77A_30,OB,9,2310,18.57
77A_OB_extra,77A_30,OB,10,2311,21.79
77A_OB_extra,77A_30,OB,11,2312,24.11
77A_OB_extra,77A_30,OB,12,2313,24.86
77A_OB_extra,77A_30,OB,13,2314,25.73
77A_OB_extra,77A_30,OB,14,2315,26.66
77A_OB_extra,77A_30,OB,15,2094,28.32
77A_OB_extra,77A_30,OB,16,1406,29.86
77A_OB_extra,77A_30,OB,17,1407,31.14
77A_OB_extra,77A_30,OB,18,1409,32.13
77A_OB_extra,77A_30,OB,19,2095,33.59
77A_OB_extra,77A_30,OB,20,2096,34.81
77A_OB_extra,77A_30,OB,21,2097,35.67
77A_OB_extra,77A_30,OB,22,2099,37.33
77A_OB_extra,77A_30,OB,23,2101,38.32
77A_OB_extra,77A_30,OB,24,2102,39.99
77A_OB_extra,77A_30,OB,25,2103,41.59
77A_OB_extra,77A_30,OB,26,2332,42.46
77A_OB_extra,77A_30,OB,27,2333,43.3
77A_OB_extra,77A_30,OB,28,2334,44.84
77A_OB_extra,77A_30,OB,29,4662,45.97
77A_OB_extra,77A_30,OB,30,2335,46.36
77A_OB_extra,77A_30,OB,31,2336,47.35
77A_OB_extra,77A_30,OB,32,2337,48.42
77A_OB_extra,77A_30,OB,33,2339,49.46
77A_OB_extra,77A_30,OB,34,2420,50.44
77A_OB_extra,77A_30,OB,35,2421,51.49
77A_OB_extra,77A_30,OB,36,2423,52.27
77A_OB_extra,77A_30,OB,37,2424,53.37
77A_OB_extra,77A_30,OB,38,2447,54.37
77A_OB_extra,77A_30,OB,39,5133,55.31
77A_OB_extra,77A_30,OB,40,2596,56.86
77A_OB_extra,77A_30,OB,41,2611,59.14
77A_OB_extra,77A_30,OB,42,2602,60.16
77A_OB_extra,77A_30,OB,43,2613,60.9
77A_OB_extra,77A_30,OB,44,2614,61.64
77A_OB_extra,77A_30,OB,45,2615,62.57
77A_OB_extra,77A_30,OB,46,2535,64.53
77A_OB_extra,77A_30,OB,47,2536,65.32
77A_OB_extra,77A_30,OB,48,2616,65.88
77A_OB_extra,77A_30,OB,49,2617,67.99
77A_OB_extra,77A_30,OB,50,2557,69.66
77A_OB_extra,77A_30,OB,51,4436,71.26
77A_OB_extra,77A_30,OB,52,5008,72.59
77A_OB_extra,77A_30,OB,53,4640,73.43
77A_OB_extra,77A_30,OB,54,4347,75.81
77A_OB_extra,77A_30,OB,55,2349,78.04
77A_OB_extra,77A_30,OB,56,2351,79.83
77A_OB_extra,77A_30,OB,57,2558,81.02
77A_OB_extra,77A_30,OB,58,2559,82.94
77A_OB_extra,77A_30,OB,59,2560,84.05
77A_OB_extra,77A_30,OB,60,2561,85.35
77A_OB_extra,77A_30,OB,61,2562,86.03
77A_OB_extra,77A_30,OB,62,2564,86.75
77A_OB_extra,77A_30,OB,63,4927,87.34
77A_OB_extra,77A_30,OB,64,4928,87.88
77A_OB_extra,77A_30,OB,65,2352,89.97
77A_OB_extra,77A_30,OB,66,2573,91.69
77A_OB_extra,77A_30,OB,67,2574,92.24
77A_OB_extra,77A_30,OB,68,2575,93.92
77A_OB_extra,77A_30,OB,69,4929,95.09
77A_OB_extra,77A_30,OB,70,7460,95.59
77A_OB_extra,77A_30,OB,71,4930,97.72
77A_OB_extra,77A_30,OB,72,4931,98.74
77A_OB_extra,77A_30,OB,73,7459,100.0
77X_IB_extra,77X_62,IB,1,4713,0.0
77X_IB_extra,77X_62,IB,2,4714,1.55
77X_IB_extra,77X_62,IB,3,4960,2.57
77X_IB_extra,77X_62,IB,4,4932,3.68
77X_IB_extra,77X_62,IB,5,4933,4.22
77X_IB_extra,77X_62,IB,6,2590,5.48
77X_IB_extra,77X_62,IB,7,2591,5.92
77X_IB_extra,77X_62,IB,8,2592,6.54
77X_IB_extra,77X_62,IB,9,2357,7.77
77X_IB_extra,77X_62,IB,10,2566,8.52
77X_IB_extra,77X_62,IB,11,2567,8.95
77X_IB_extra,77X_62,IB,12,2568,9.8
77X_IB_extra,77X_62,IB,13,2569,10.23
77X_IB_extra,77X_62,IB,14,2570,11.71
77X_IB_extra,77X_62,IB,15,7222,12.62
77X_IB_extra,77X_62,IB,16,6170,13.1
77X_IB_extra,77X_62,IB,17,5023,13.65
77X_IB_extra,77X_62,IB,18,5024,14.62
77X_IB_extra,77X_62,IB,19,5161,15.37
77X_IB_extra,77X_62,IB,20,5162,17.03
77X_IB_extra,77X_62,IB,21,4880,18.76
77X_IB_extra,77X_62,IB,22,2606,22.52
77X_IB_extra,77X_62,IB,23,2607,23.84
77X_IB_extra,77X_62,IB,24,2608,24.59
77X_IB_extra,77X_62,IB,25,2609,25.35
77X_IB_extra,77X_62,IB,26,2610,28.13
77X_IB_extra,77X_62,IB,27,2554,30.18
77X_IB_extra,77X_62,IB,28,2425,31.59
77X_IB_extra,77X_62,IB,29,2426,32.47
77X_IB_extra,77X_62,IB,30,2427,33.4
77X_IB_extra,77X_62,IB,31,2428,34.05
77X_IB_extra,77X_62,IB,32,2429,34.77
77X_IB_extra,77X_62,IB,33,2430,35.43
77X_IB_extra,77X_62,IB,34,2371,36.97
77X_IB_extra,77X_62,IB,35,2372,38.31
77X_IB_extra,77X_62,IB,36,2373,39.19
77X_IB_extra,77X_62,IB,37,1424,46.49
77X_IB_extra,77X_62,IB,38,2190,52.95
77X_IB_extra,77X_62,IB,39,4434,54.98
77X_IB_extra,77X_62,IB,40,2379,56.51
77X_IB_extra,77X_62,IB,41,2380,57.8
77X_IB_extra,77X_62,IB,42,2382,58.37
77X_IB_extra,77X_62,IB,43,5099,58.82
77X_IB_extra,77X_62,IB,44,2383,61.72
77X_IB_extra,77X_62,IB,45,2002,65.22
77X_IB_extra,77X_62,IB,46,1358,67.97
77X_IB_extra,77X_62,IB,47,5192,71.21
77X_IB_extra,77X_62,IB,48,350,74.21
77X_IB_extra,77X_62,IB,49,2809,77.36
77X_IB_extra,77X_62,IB,50,2810,79.66
77X_IB_extra,77X_62,IB,51,750,83.44
77X_IB_extra,77X_62,IB,52,751,84.15
77X_IB_extra,77X_62,IB,53,752,85.66
77X_IB_extra,77X_62,IB,54,753,87.39
77X_IB_extra,77X_62,IB,55,754,87.96
77X_IB_extra,77X_62,IB,56,755,88.68
77X_IB_extra,77X_62,IB,57,756,89.8
77X_IB_extra,77X_62,IB,58,757,90.55
77X_IB_extra,77X_62,IB,59,758,91.17
77X_IB_extra,77X_62,IB,60,759,92.44
77X_IB_extra,77X_62,IB,61,760,93.47
77X_IB_extra,77X_62,IB,62,761,93.88
77X_IB_extra,77X_62,IB,63,762,94.4
77X_IB_extra,77X_62,IB,64,763,95.82
77X_IB_extra,77X_62,IB,65,4952,100.0
7A_IB_extra,7A_89,IB,1,3222,0.0
7A_IB_extra,7A_89,IB,2,3223,1.69
7A_IB_extra,7A_89,IB,3,3224,3.84
7A_IB_extra,7A_89,IB,4,3225,5.74
7A_IB_extra,7A_89,IB,5,3226,7.25
7A_IB_extra,7A_89,IB,6,3227,7.94
7A_IB_extra,7A_89,IB,7,3228,9.14
7A_IB_extra,7A_89,IB,8,3229,10.24
7A_IB_extra,7A_89,IB,9,7472,11.02
7A_IB_extra,7A_89,IB,10,3230,11.75
7A_IB_extra,7A_89,IB,11,3232,13.94
7A_IB_extra,7A_89,IB,12,3233,14.74
7A_IB_extra,7A_89,IB,13,3234,15.3
7A_IB_extra,7A_89,IB,14,4462,16.3
7A_IB_extra,7A_89,IB,15,3235,17.15
7A_IB_extra,7A_89,IB,16,3236,18.69
7A_IB_extra,7A_89,IB,17,3237,19.73
7A_IB_extra,7A_89,IB,18,3238,21.86
7A_IB_extra,7A_89,IB,19,3239,22.46
7A_IB_extra,7A_89,IB,20,3240,23.73
7A_IB_extra,7A_89,IB,21,3068,25.35
7A_IB_extra,7A_89,IB,22,3069,26.16
7A_IB_extra,7A_89,IB,23,3070,27.41
7A_IB_extra,7A_89,IB,24,2041,29.24
7A_IB_extra,7A_89,IB,25,3071,30.97
7A_IB_extra,7A_89,IB,26,3072,31.71
7A_IB_extra,7A_89,IB,27,3073,33.12
7A_IB_extra,7A_89,IB,28,3074,34.36
7A_IB_extra,7A_89,IB,29,3075,35.06
7A_IB_extra,7A_89,IB,30,3076,36.06
7A_IB_extra,7A_89,IB,31,3077,36.62
7A_IB_extra,7A_89,IB,32,7653,39.59
7A_IB_extra,7A_89,IB,33,3079,40.02
7A_IB_extra,7A_89,IB,34,3080,41.32
7A_IB_extra,7A_89,IB,35,3081,43.04
7A_IB_extra,7A_89,IB,36,3084,45.95
7A_IB_extra,7A_89,IB,37,469,47.84
7A_IB_extra,7A_89,IB,38,470,49.05
7A_IB_extra,7A_89,IB,39,471,49.73
7A_IB_extra,7A_89,IB,40,472,50.36
7A_IB_extra,7A_89,IB,41,473,51.51
7A_IB_extra,7A_89,IB,42,4705,52.38
7A_IB_extra,7A_89,IB,43,475,53.45
7A_IB_extra,7A_89,IB,44,476,54.96
7A_IB_extra,7A_89,IB,45,477,55.74
7A_IB_extra,7A_89,IB,46,478,56.99
7A_IB_extra,7A_89,IB,47,479,58.33
7A_IB_extra,7A_89,IB,48,480,59.8
7A_IB_extra,7A_89,IB,49,481,60.44
7A_IB_extra,7A_89,IB,50,482,61.32
7A_IB_extra,7A_89,IB,51,483,62.01
7A_IB_extra,7A_89,IB,52,485,63.81
7A_IB_extra,7A_89,IB,53,487,65.94
7A_IB_extra,7A_89,IB,54,488,67.61
7A_IB_extra,7A_89,IB,55,489,68.42
7A_IB_extra,7A_89,IB,56,490,69.73
7A_IB_extra,7A_89,IB,57,491,71.13
7A_IB_extra,7A_89,IB,58,492,72.15
7A_IB_extra,7A_89,IB,59,493,73.68
7A_IB_extra,7A_89,IB,60,494,75.52
7A_IB_extra,7A_89,IB,61,495,77.92
7A_IB_extra,7A_89,IB,62,400,79.2
7A_IB_extra,7A_89,IB,63,281,87.3
7A_IB_extra,7A_89,IB,64,4,90.57
7A_IB_extra,7A_89,IB,65,4962,100.0
7A_OB_extra,7A_86,OB,1,1174,0.0
7A_OB_extra,7A_86,OB,2,4725,4.78
7A_OB_extra,7A_86,OB,3,273,10.01
7A_OB_extra,7A_86,OB,4,405,18.16
7A_OB_extra,7A_86,OB,5,408,22.21
7A_OB_extra,7A_86,OB,6,409,23.01
7A_OB_extra,7A_86,OB,7,410,24.4
7A_OB_extra,7A_86,OB,8,411,25.18
7A_OB_extra,7A_86,OB,9,412,27.76
7A_OB_extra,7A_86,OB,10,413,28.49
7A_OB_extra,7A_86,OB,11,414,29.92
7A_OB_extra,7A_86,OB,12,415,31.04
7A_OB_extra,7A_86,OB,13,416,32.86
7A_OB_extra,7A_86,OB,14,417,34.25
7A_OB_extra,7A_86,OB,15,418,35.63
7A_OB_extra,7A_86,OB,16,419,36.63
7A_OB_extra,7A_86,OB,17,420,37.45
7A_OB_extra,7A_86,OB,18,421,38.43
7A_OB_extra,7A_86,OB,19,422,39.99
7A_OB_extra,7A_86,OB,20,423,41.12
7A_OB_extra,7A_86,OB,21,424,42.2
7A_OB_extra,7A_86,OB,22,425,43.38
7A_OB_extra,7A_86,OB,23,426,44.25
7A_OB_extra,7A_86,OB,24,427,45.48
7A_OB_extra,7A_86,OB,25,428,46.43
7A_OB_extra,7A_86,OB,26,429,47.37
7A_OB_extra,7A_86,OB,27,3032,49.0
7A_OB_extra,7A_86,OB,28,3033,50.44
7A_OB_extra,7A_86,OB,29,3034,52.72
7A_OB_extra,7A_86,OB,30,3036,55.42
7A_OB_extra,7A_86,OB,31,3037,56.19
7A_OB_extra,7A_86,OB,32,3038,57.49
7A_OB_extra,7A_86,OB,33,3039,58.4
7A_OB_extra,7A_86,OB,34,3040,59.25
7A_OB_extra,7A_86,OB,35,3041,60.74
7A_OB_extra,7A_86,OB,36,2035,62.39
7A_OB_extra,7A_86,OB,37,3042,63.37
7A_OB_extra,7A_86,OB,38,2036,65.16
7A_OB_extra,7A_86,OB,39,2040,67.66
7A_OB_extra,7A_86,OB,40,3047,70.99
7A_OB_extra,7A_86,OB,41,3202,72.47
7A_OB_extra,7A_86,OB,42,3203,74.04
7A_OB_extra,7A_86,OB,43,3204,75.22
7A_OB_extra,7A_86,OB,44,3205,77.08
7A_OB_extra,7A_86,OB,45,3206,78.01
7A_OB_extra,7A_86,OB,46,3207,78.98
7A_OB_extra,7A_86,OB,47,3208,79.94
7A_OB_extra,7A_86,OB,48,3209,80.83
7A_OB_extra,7A_86,OB,49,3210,81.51
7A_OB_extra,7A_86,OB,50,4981,82.49
7A_OB_extra,7A_86,OB,51,3211,83.27
7A_OB_extra,7A_86,OB,52,3212,85.44
7A_OB_extra,7A_86,OB,53,3213,86.72
7A_OB_extra,7A_86,OB,54,3214,89.04
7A_OB_extra,7A_86,OB,55,3215,90.1
7A_OB_extra,7A_86,OB,56,3216,91.13
7A_OB_extra,7A_86,OB,57,3217,91.88
7A_OB_extra,7A_86,OB,58,3218,93.03
7A_OB_extra,7A_86,OB,59,3219,95.2
7A_OB_extra,7A_86,OB,60,3220,96.53
7A_OB_extra,7A_86,OB,61,3221,97.61
7A_OB_extra,7A_86,OB,62,4982,100.0
7D_IB_extra,7D_123,IB,1,3057,0.0
7D_IB_extra,7D_123,IB,2,4830,1.25
7D_IB_extra,7D_123,IB,3,7667,1.97
7D_IB_extra,7D_123,IB,4,3091,3.56
7D_IB_extra,7D_123,IB,5,3092,3.99
7D_IB_extra,7D_123,IB,6,3093,4.85
7D_IB_extra,7D_123,IB,7,3535,8.33
7D_IB_extra,7D_123,IB,8,3536,8.98
7D_IB_extra,7D_123,IB,9,3537,9.6
7D_IB_extra,7D_123,IB,10,3538,10.18
7D_IB_extra,7D_123,IB,11,7556,10.54
7D_IB_extra,7D_123,IB,12,3539,11.71
7D_IB_extra,7D_123,IB,13,3540,12.05
7D_IB_extra,7D_123,IB,14,3541,13.07
7D_IB_extra,7D_123,IB,15,3542,13.51
7D_IB_extra,7D_123,IB,16,3543,14.17
7D_IB_extra,7D_123,IB,17,3141,15.09
7D_IB_extra,7D_123,IB,18,3142,15.87
7D_IB_extra,7D_123,IB,19,3224,20.38
7D_IB_extra,7D_123,IB,20,3225,22.14
7D_IB_extra,7D_123,IB,21,3226,23.36
7D_IB_extra,7D_123,IB,22,3227,23.94
7D_IB_extra,7D_123,IB,23,3228,24.97
7D_IB_extra,7D_123,IB,24,3229,25.78
7D_IB_extra,7D_123,IB,25,7472,26.27
7D_IB_extra,7D_123,IB,26,3230,26.78
7D_IB_extra,7D_123,IB,27,3232,28.48
7D_IB_extra,7D_123,IB,28,3233,28.92
7D_IB_extra,7D_123,IB,29,3234,29.48
7D_IB_extra,7D_123,IB,30,4462,30.2
7D_IB_extra,7D_123,IB,31,3235,30.7
7D_IB_extra,7D_123,IB,32,3236,31.88
7D_IB_extra,7D_123,IB,33,3237,32.74
7D_IB_extra,7D_123,IB,34,3238,34.27
7D_IB_extra,7D_123,IB,35,3239,34.52
7D_IB_extra,7D_123,IB,36,3240,35.26
7D_IB_extra,7D_123,IB,37,3068,36.39
7D_IB_extra,7D_123,IB,38,3069,37.18
7D_IB_extra,7D_123,IB,39,3070,38.36
7D_IB_extra,7D_123,IB,40,2041,39.75
7D_IB_extra,7D_123,IB,41,3071,41.09
7D_IB_extra,7D_123,IB,42,3072,41.76
7D_IB_extra,7D_123,IB,43,3073,42.86
7D_IB_extra,7D_123,IB,44,3074,43.85
7D_IB_extra,7D_123,IB,45,3075,44.31
7D_IB_extra,7D_123,IB,46,3076,44.97
7D_IB_extra,7D_123,IB,47,3077,45.57
7D_IB_extra,7D_123,IB,48,3084,51.53
7D_IB_extra,7D_123,IB,49,469,52.57
7D_IB_extra,7D_123,IB,50,470,53.33
7D_IB_extra,7D_123,IB,51,471,53.61
7D_IB_extra,7D_123,IB,52,472,54.05
7D_IB_extra,7D_123,IB,53,473,54.47
7D_IB_extra,7D_123,IB,54,4705,54.93
7D_IB_extra,7D_123,IB,55,475,55.43
7D_IB_extra,7D_123,IB,56,476,56.24
7D_IB_extra,7D_123,IB,57,477,56.57
7D_IB_extra,7D_123,IB,58,478,57.32
7D_IB_extra,7D_123,IB,59,7053,58.26
7D_IB_extra,7D_123,IB,60,2088,58.67
7D_IB_extra,7D_123,IB,61,2089,59.62
7D_IB_extra,7D_123,IB,62,770,61.34
7D_IB_extra,7D_123,IB,63,771,61.64
7D_IB_extra,7D_123,IB,64,772,62.34
7D_IB_extra,7D_123,IB,65,417,67.73
7D_IB_extra,7D_123,IB,66,485,67.92
7D_IB_extra,7D_123,IB,67,487,69.19
7D_IB_extra,7D_123,IB,68,488,70.37
7D_IB_extra,7D_123,IB,69,489,70.83
7D_IB_extra,7D_123,IB,70,490,71.49
7D_IB_extra,7D_123,IB,71,491,72.3
7D_IB_extra,7D_123,IB,72,492,72.94
7D_IB_extra,7D_123,IB,73,493,73.87
7D_IB_extra,7D_123,IB,74,494,74.93
7D_IB_extra,7D_123,IB,75,495,76.99
7D_IB_extra,7D_123,IB,76,7587,78.03
7D_IB_extra,7D_123,IB,77,345,79.87
7D_IB_extra,7D_123,IB,78,320,81.9
7D_IB_extra,7D_123,IB,79,7492,81.92
7D_IB_extra,7D_123,IB,80,281,85.06
7D_IB_extra,7D_123,IB,82,4,87.67
7D_IB_extra,7D_123,IB,83,4962,100.0
7_IB_extra,7_74,IB,1,7639,0.0
7_IB_extra,7_74,IB,2,7640,1.48
7_IB_extra,7_74,IB,3,5047,3.97
7_IB_extra,7_74,IB,4,3224,7.34
7_IB_extra,7_74,IB,5,3225,9.5
7_IB_extra,7_74,IB,6,3226,11.25
7_IB_extra,7_74,IB,7,3227,12.18
7_IB_extra,7_74,IB,8,3228,13.63
7_IB_extra,7_74,IB,9,3229,15.09
7_IB_extra,7_74,IB,10,7644,16.12
7_IB_extra,7_74,IB,11,7645,17.97
7_IB_extra,7_74,IB,12,7646,19.59
7_IB_extra,7_74,IB,13,3238,21.62
7_IB_extra,7_74,IB,14,3239,22.28
7_IB_extra,7_74,IB,15,3240,23.77
7_IB_extra,7_74,IB,16,3068,25.46
7_IB_extra,7_74,IB,17,3069,26.35
7_IB_extra,7_74,IB,18,3070,27.69
7_IB_extra,7_74,IB,19,2041,29.58
7_IB_extra,7_74,IB,20,3071,31.49
7_IB_extra,7_74,IB,21,3072,32.33
7_IB_extra,7_74,IB,22,3073,33.97
7_IB_extra,7_74,IB,23,3074,35.22
7_IB_extra,7_74,IB,24,3075,35.98
7_IB_extra,7_74,IB,25,3076,36.98
7_IB_extra,7_74,IB,26,3077,37.59
7_IB_extra,7_74,IB,27,7653,39.91
7_IB_extra,7_74,IB,28,6333,41.55
7_IB_extra,7_74,IB,29,3084,43.09
7_IB_extra,7_74,IB,30,469,45.32
7_IB_extra,7_74,IB,31,470,46.6
7_IB_extra,7_74,IB,32,471,47.36
7_IB_extra,7_74,IB,33,472,48.06
7_IB_extra,7_74,IB,34,473,49.37
7_IB_extra,7_74,IB,35,4705,50.24
7_IB_extra,7_74,IB,36,475,51.43
7_IB_extra,7_74,IB,37,476,53.02
7_IB_extra,7_74,IB,38,477,53.86
7_IB_extra,7_74,IB,39,478,55.18
7_IB_extra,7_74,IB,40,479,56.56
7_IB_extra,7_74,IB,41,480,58.09
7_IB_extra,7_74,IB,42,481,58.76
7_IB_extra,7_74,IB,43,482,59.74
7_IB_extra,7_74,IB,44,483,60.49
7_IB_extra,7_74,IB,45,485,62.41
7_IB_extra,7_74,IB,46,487,64.7
7_IB_extra,7_74,IB,47,488,66.44
7_IB_extra,7_74,IB,48,489,67.25
7_IB_extra,7_74,IB,49,490,68.66
7_IB_extra,7_74,IB,50,491,70.24
7_IB_extra,7_74,IB,51,492,71.37
7_IB_extra,7_74,IB,52,493,73.07
7_IB_extra,7_74,IB,53,494,75.06
7_IB_extra,7_74,IB,54,495,77.63
7_IB_extra,7_74,IB,55,400,79.03
7_IB_extra,7_74,IB,56,281,87.99
7_IB_extra,7_74,IB,57,4,91.5
7_IB_extra,7_74,IB,58,4962,100.0
7_OB_extra,7_66,OB,1,4962,0.0
7_OB_extra,7_66,OB,2,4725,4.34
7_OB_extra,7_66,OB,3,273,8.82
7_OB_extra,7_66,OB,4,405,15.29
7_OB_extra,7_66,OB,5,408,18.44
7_OB_extra,7_66,OB,6,409,19.14
7_OB_extra,7_66,OB,7,410,20.44
7_OB_extra,7_66,OB,8,411,21.18
7_OB_extra,7_66,OB,9,412,23.27
7_OB_extra,7_66,OB,10,413,23.88
7_OB_extra,7_66,OB,11,414,25.01
7_OB_extra,7_66,OB,12,415,25.87
7_OB_extra,7_66,OB,13,416,27.69
7_OB_extra,7_66,OB,14,417,28.92
7_OB_extra,7_66,OB,15,418,30.17
7_OB_extra,7_66,OB,16,419,31.13
7_OB_extra,7_66,OB,17,420,31.96
