Route,SUB,Direction,StopOrder,StopID,PercentDone,ID
151_OB_extra,151_16,OB,11,2310,35.2,3880
151_OB_extra,151_16,OB,12,2311,38.64,3881
151_OB_extra,151_16,OB,13,2312,41.4,3882
151_OB_extra,151_16,OB,14,2313,42.41,3883
151_OB_extra,151_16,OB,15,2314,43.44,3884
151_OB_extra,151_16,OB,16,2315,44.63,3885
151_OB_extra,151_16,OB,17,2094,46.66,3886
151_OB_extra,151_16,OB,18,1406,48.41,3887
151_OB_extra,151_16,OB,19,1407,49.92,3888
151_OB_extra,151_16,OB,20,1409,51.11,3889
151_OB_extra,151_16,OB,21,2095,52.74,3890
151_OB_extra,151_16,OB,22,2096,54.16,3891
151_OB_extra,151_16,OB,23,2097,55.15,3892
151_OB_extra,151_16,OB,24,2099,57.35,3893
151_OB_extra,151_16,OB,25,2101,58.57,3894
151_OB_extra,151_16,OB,26,2102,60.69,3895
151_OB_extra,151_16,OB,27,2726,62.37,3896
151_OB_extra,151_16,OB,28,2727,62.99,3897
151_OB_extra,151_16,OB,29,2105,63.87,3898
151_OB_extra,151_16,OB,30,6140,65.35,3899
151_OB_extra,151_16,OB,31,6144,66.56,3900
151_OB_extra,151_16,OB,32,6145,68.82,3901
151_OB_extra,151_16,OB,33,6146,69.94,3902
151_OB_extra,151_16,OB,34,6147,70.88,3903
151_OB_extra,151_16,OB,35,6149,73.22,3904
151_OB_extra,151_16,OB,36,6150,74.87,3905
151_OB_extra,151_16,OB,37,6143,76.6,3906
151_OB_extra,151_16,OB,38,6011,78.32,3907
151_OB_extra,151_16,OB,39,2133,80.08,3908
151_OB_extra,151_16,OB,40,6244,81.9,3909
151_OB_extra,151_16,OB,41,2134,83.33,3910
151_OB_extra,151_16,OB,42,2135,84.08,3911
151_OB_extra,151_16,OB,43,2164,85.44,3912
151_OB_extra,151_16,OB,44,2165,86.9,3913
151_OB_extra,151_16,OB,45,2166,87.46,3914
151_OB_extra,151_16,OB,46,4545,90.85,3915
151_OB_extra,151_16,OB,47,4552,92.89,3916
151_OB_extra,151_16,OB,48,4554,93.05,3917
151_OB_extra,151_16,OB,49,7016,95.79,3918
151_OB_extra,151_16,OB,50,4619,100,3919
7_OB_extra,7_67,OB,1,1174,0,3920
7_OB_extra,7_67,OB,2,4725,3.86,3921
7_OB_extra,7_67,OB,3,273,7.86,3922
7_OB_extra,7_67,OB,4,405,14.17,3923
7_OB_extra,7_67,OB,5,408,17.61,3924
7_OB_extra,7_67,OB,6,409,18.48,3925
7_OB_extra,7_67,OB,7,410,19.69,3926
7_OB_extra,7_67,OB,8,411,20.37,3927
7_OB_extra,7_67,OB,9,412,22.49,3928
7_OB_extra,7_67,OB,10,413,23.23,3929
7_OB_extra,7_67,OB,11,414,24.37,3930
7_OB_extra,7_67,OB,12,415,25.26,3931
7_OB_extra,7_67,OB,13,416,26.77,3932
7_OB_extra,7_67,OB,14,417,27.94,3933
7_OB_extra,7_67,OB,15,418,29.06,3934
7_OB_extra,7_67,OB,16,419,29.91,3935
7_OB_extra,7_67,OB,17,420,30.64,3936
7_OB_extra,7_67,OB,18,421,31.51,3937
7_OB_extra,7_67,OB,19,422,32.68,3938
7_OB_extra,7_67,OB,20,423,33.56,3939
7_OB_extra,7_67,OB,21,424,34.54,3940
7_OB_extra,7_67,OB,22,425,35.62,3941
7_OB_extra,7_67,OB,23,426,36.33,3942
7_OB_extra,7_67,OB,24,427,37.35,3943
7_OB_extra,7_67,OB,25,428,38.26,3944
7_OB_extra,7_67,OB,26,429,39.08,3945
7_OB_extra,7_67,OB,27,3032,40.47,3946
7_OB_extra,7_67,OB,28,3033,41.68,3947
7_OB_extra,7_67,OB,29,3034,43.3,3948
7_OB_extra,7_67,OB,30,3036,45.34,3949
7_OB_extra,7_67,OB,31,3037,45.99,3950
7_OB_extra,7_67,OB,32,3038,47.02,3951
7_OB_extra,7_67,OB,33,3039,47.68,3952
7_OB_extra,7_67,OB,34,3040,48.37,3953
7_OB_extra,7_67,OB,35,3041,49.6,3954
7_OB_extra,7_67,OB,36,3042,50.14,3955
7_OB_extra,7_67,OB,37,2035,51.54,3956
7_OB_extra,7_67,OB,38,2036,52.96,3957
7_OB_extra,7_67,OB,39,2040,54.85,3958
7_OB_extra,7_67,OB,40,3047,57.08,3959
7_OB_extra,7_67,OB,41,3202,58.26,3960
7_OB_extra,7_67,OB,42,3203,59.61,3961
7_OB_extra,7_67,OB,43,3204,60.58,3962
7_OB_extra,7_67,OB,44,7641,62.07,3963
7_OB_extra,7_67,OB,45,7642,63.25,3964
7_OB_extra,7_67,OB,46,7643,64.86,3965
7_OB_extra,7_67,OB,47,3214,66.6,3966
7_OB_extra,7_67,OB,48,3215,67.55,3967
7_OB_extra,7_67,OB,49,3216,68.45,3968
7_OB_extra,7_67,OB,50,3217,69.07,3969
7_OB_extra,7_67,OB,51,3218,69.93,3970
7_OB_extra,7_67,OB,52,3219,71.78,3971
7_OB_extra,7_67,OB,53,3220,73.06,3972
7_OB_extra,7_67,OB,54,4982,73.06,3973
7_OB_extra,7_67,OB,55,5046,86.55,3974
7_OB_extra,7_67,OB,56,7639,100,3975
120_OB_extra,120_8,OB,1,485,0,3976
120_OB_extra,120_8,OB,2,487,2.59,3977
120_OB_extra,120_8,OB,3,488,5.35,3978
120_OB_extra,120_8,OB,4,489,6.63,3979
120_OB_extra,120_8,OB,5,490,8.3,3980
120_OB_extra,120_8,OB,6,491,10.75,3981
120_OB_extra,120_8,OB,7,492,12.69,3982
120_OB_extra,120_8,OB,8,493,16.03,3983
120_OB_extra,120_8,OB,9,494,20.51,3984
120_OB_extra,120_8,OB,10,495,25.57,3985
120_OB_extra,120_8,OB,11,400,27.68,3986
120_OB_extra,120_8,OB,12,279,42.54,3987
120_OB_extra,120_8,OB,13,3,49.83,3988
120_OB_extra,120_8,OB,14,192,55.84,3989
120_OB_extra,120_8,OB,15,795,57.29,3990
120_OB_extra,120_8,OB,16,796,58.68,3991
120_OB_extra,120_8,OB,17,56,65.96,3992
120_OB_extra,120_8,OB,18,58,68.07,3993
120_OB_extra,120_8,OB,19,4499,69.68,3994
120_OB_extra,120_8,OB,20,4934,70.74,3995
120_OB_extra,120_8,OB,21,4500,72.12,3996
120_OB_extra,120_8,OB,22,4481,72.98,3997
120_OB_extra,120_8,OB,23,4485,74.21,3998
120_OB_extra,120_8,OB,24,822,75.99,3999
120_OB_extra,120_8,OB,25,823,77,4000
120_OB_extra,120_8,OB,26,824,78.19,4001
120_OB_extra,120_8,OB,27,825,79.3,4002
120_OB_extra,120_8,OB,28,826,80.77,4003
120_OB_extra,120_8,OB,29,827,81.73,4004
120_OB_extra,120_8,OB,30,71,82.8,4005
120_OB_extra,120_8,OB,31,72,83.83,4006
120_OB_extra,120_8,OB,32,5144,87.14,4007
120_OB_extra,120_8,OB,33,7027,90.73,4008
120_OB_extra,120_8,OB,34,4538,93.34,4009
120_OB_extra,120_8,OB,35,7396,95.07,4010
120_OB_extra,120_8,OB,36,5145,97.29,4011
120_OB_extra,120_8,OB,37,276,100,4012
220_IB_extra,220_15,IB,1,1828,0,4013
220_IB_extra,220_15,IB,2,1829,0.57,4014
220_IB_extra,220_15,IB,3,1830,2.51,4015
220_IB_extra,220_15,IB,4,1831,3.08,4016
220_IB_extra,220_15,IB,5,4464,7.26,4017
220_IB_extra,220_15,IB,6,1869,8.36,4018
220_IB_extra,220_15,IB,7,1870,9.02,4019
220_IB_extra,220_15,IB,8,1871,10.45,4020
220_IB_extra,220_15,IB,9,1872,11.12,4021
220_IB_extra,220_15,IB,10,1873,12.08,4022
220_IB_extra,220_15,IB,11,1874,12.79,4023
220_IB_extra,220_15,IB,12,1875,13.41,4024
220_IB_extra,220_15,IB,13,1876,14.05,4025
220_IB_extra,220_15,IB,14,1877,15.31,4026
220_IB_extra,220_15,IB,15,1878,16.3,4027
220_IB_extra,220_15,IB,16,1879,17.54,4028
220_IB_extra,220_15,IB,17,1880,17.95,4029
220_IB_extra,220_15,IB,18,1881,18.69,4030
220_IB_extra,220_15,IB,19,7379,20.18,4031
220_IB_extra,220_15,IB,20,4903,20.86,4032
220_IB_extra,220_15,IB,21,1883,21.74,4033
220_IB_extra,220_15,IB,22,1884,22.69,4034
220_IB_extra,220_15,IB,23,1902,24.39,4035
220_IB_extra,220_15,IB,24,1903,25.15,4036
220_IB_extra,220_15,IB,25,1904,26.35,4037
220_IB_extra,220_15,IB,26,1840,28.5,4038
220_IB_extra,220_15,IB,27,1841,29.67,4039
220_IB_extra,220_15,IB,28,1842,30.95,4040
220_IB_extra,220_15,IB,29,7298,34.09,4041
220_IB_extra,220_15,IB,30,2294,36.17,4042
220_IB_extra,220_15,IB,31,6039,37.73,4043
220_IB_extra,220_15,IB,32,1816,38.26,4044
220_IB_extra,220_15,IB,33,1817,39.66,4045
220_IB_extra,220_15,IB,34,1818,40.43,4046
220_IB_extra,220_15,IB,35,1819,41.09,4047
220_IB_extra,220_15,IB,36,2468,43.38,4048
220_IB_extra,220_15,IB,37,7319,44.62,4049
220_IB_extra,220_15,IB,38,7342,46.38,4050
220_IB_extra,220_15,IB,39,7125,47.97,4051
220_IB_extra,220_15,IB,40,7344,49.89,4052
220_IB_extra,220_15,IB,41,2510,50.96,4053
220_IB_extra,220_15,IB,42,7242,52.16,4054
220_IB_extra,220_15,IB,43,7238,52.74,4055
220_IB_extra,220_15,IB,44,7224,53.73,4056
220_IB_extra,220_15,IB,45,1581,54.22,4057
220_IB_extra,220_15,IB,46,4793,56.76,4058
220_IB_extra,220_15,IB,47,6068,58.17,4059
220_IB_extra,220_15,IB,48,1584,58.69,4060
220_IB_extra,220_15,IB,49,1585,60.33,4061
220_IB_extra,220_15,IB,50,1586,61.29,4062
220_IB_extra,220_15,IB,51,1600,62.52,4063
220_IB_extra,220_15,IB,52,1601,63.1,4064
220_IB_extra,220_15,IB,53,1602,64.31,4065
220_IB_extra,220_15,IB,54,1603,64.8,4066
220_IB_extra,220_15,IB,55,1604,65.79,4067
220_IB_extra,220_15,IB,56,1587,67.23,4068
220_IB_extra,220_15,IB,57,4539,67.98,4069
220_IB_extra,220_15,IB,58,1606,69.15,4070
220_IB_extra,220_15,IB,59,1607,70.13,4071
220_IB_extra,220_15,IB,60,1608,71.01,4072
220_IB_extra,220_15,IB,61,1609,71.88,4073
220_IB_extra,220_15,IB,62,1610,72.84,4074
220_IB_extra,220_15,IB,63,7471,73.45,4075
220_IB_extra,220_15,IB,64,1512,75.27,4076
220_IB_extra,220_15,IB,65,1538,76.43,4077
220_IB_extra,220_15,IB,66,1513,77.92,4078
220_IB_extra,220_15,IB,67,4592,79.4,4079
220_IB_extra,220_15,IB,68,4375,83.42,4080
220_IB_extra,220_15,IB,69,4366,84.02,4081
220_IB_extra,220_15,IB,70,4479,84.31,4082
220_IB_extra,220_15,IB,71,4376,84.74,4083
220_IB_extra,220_15,IB,72,4377,85.65,4084
220_IB_extra,220_15,IB,73,4890,86.05,4085
220_IB_extra,220_15,IB,74,4369,88.21,4086
220_IB_extra,220_15,IB,75,4368,89.33,4087
220_IB_extra,220_15,IB,76,4781,90.25,4088
220_IB_extra,220_15,IB,77,107,91.42,4089
220_IB_extra,220_15,IB,78,7092,93.96,4090
220_IB_extra,220_15,IB,79,110,94.75,4091
220_IB_extra,220_15,IB,80,124,98.8,4092
220_IB_extra,220_15,IB,81,4686,100,4093
77X_IB_extra,77X_62,IB,1,4713,0,4094
77X_IB_extra,77X_62,IB,2,4714,1.55,4095
77X_IB_extra,77X_62,IB,3,4960,2.57,4096
77X_IB_extra,77X_62,IB,4,4932,3.68,4097
77X_IB_extra,77X_62,IB,5,4933,4.22,4098
77X_IB_extra,77X_62,IB,6,2590,5.48,4099
77X_IB_extra,77X_62,IB,7,2591,5.92,4100
77X_IB_extra,77X_62,IB,8,2592,6.54,4101
77X_IB_extra,77X_62,IB,9,2357,7.77,4102
77X_IB_extra,77X_62,IB,10,2566,8.52,4103
77X_IB_extra,77X_62,IB,11,2567,8.95,4104
77X_IB_extra,77X_62,IB,12,2568,9.8,4105
77X_IB_extra,77X_62,IB,13,2569,10.23,4106
77X_IB_extra,77X_62,IB,14,2570,11.71,4107
77X_IB_extra,77X_62,IB,15,7222,12.62,4108
77X_IB_extra,77X_62,IB,16,6170,13.1,4109
77X_IB_extra,77X_62,IB,17,5023,13.65,4110
77X_IB_extra,77X_62,IB,18,5024,14.62,4111
77X_IB_extra,77X_62,IB,19,5161,15.37,4112
77X_IB_extra,77X_62,IB,20,5162,17.03,4113
77X_IB_extra,77X_62,IB,21,4880,18.76,4114
77X_IB_extra,77X_62,IB,22,2606,22.52,4115
77X_IB_extra,77X_62,IB,23,2607,23.84,4116
77X_IB_extra,77X_62,IB,24,2608,24.59,4117
77X_IB_extra,77X_62,IB,25,2609,25.35,4118
77X_IB_extra,77X_62,IB,26,2610,28.13,4119
77X_IB_extra,77X_62,IB,27,2554,30.18,4120
77X_IB_extra,77X_62,IB,28,2425,31.59,4121
77X_IB_extra,77X_62,IB,29,2426,32.47,4122
77X_IB_extra,77X_62,IB,30,2427,33.4,4123
77X_IB_extra,77X_62,IB,31,2428,34.05,4124
77X_IB_extra,77X_62,IB,32,2429,34.77,4125
77X_IB_extra,77X_62,IB,33,2430,35.43,4126
77X_IB_extra,77X_62,IB,34,2371,36.97,4127
77X_IB_extra,77X_62,IB,35,2372,38.31,4128
77X_IB_extra,77X_62,IB,36,2373,39.19,4129
77X_IB_extra,77X_62,IB,37,1424,46.49,4130
77X_IB_extra,77X_62,IB,38,2190,52.95,4131
77X_IB_extra,77X_62,IB,39,4434,54.98,4132
77X_IB_extra,77X_62,IB,40,2379,56.51,4133
77X_IB_extra,77X_62,IB,41,2380,57.8,4134
77X_IB_extra,77X_62,IB,42,2382,58.37,4135
77X_IB_extra,77X_62,IB,43,5099,58.82,4136
77X_IB_extra,77X_62,IB,44,2383,61.72,4137
77X_IB_extra,77X_62,IB,45,2002,65.22,4138
77X_IB_extra,77X_62,IB,46,1358,67.97,4139
77X_IB_extra,77X_62,IB,47,5192,71.21,4140
77X_IB_extra,77X_62,IB,48,350,74.21,4141
77X_IB_extra,77X_62,IB,49,2809,77.36,4142
77X_IB_extra,77X_62,IB,50,2810,79.66,4143
77X_IB_extra,77X_62,IB,51,750,83.44,4144
77X_IB_extra,77X_62,IB,52,751,84.15,4145
77X_IB_extra,77X_62,IB,53,752,85.66,4146
77X_IB_extra,77X_62,IB,54,753,87.39,4147
77X_IB_extra,77X_62,IB,55,754,87.96,4148
77X_IB_extra,77X_62,IB,56,755,88.68,4149
77X_IB_extra,77X_62,IB,57,756,89.8,4150
77X_IB_extra,77X_62,IB,58,757,90.55,4151
77X_IB_extra,77X_62,IB,59,758,91.17,4152
77X_IB_extra,77X_62,IB,60,759,92.44,4153
77X_IB_extra,77X_62,IB,61,760,93.47,4154
77X_IB_extra,77X_62,IB,62,761,93.88,4155
77X_IB_extra,77X_62,IB,63,762,94.4,4156
77X_IB_extra,77X_62,IB,64,763,95.82,4157
77X_IB_extra,77X_62,IB,65,4952,100,4158
122_OB_extra,122_14,OB,1,4525,0,4159
122_OB_extra,122_14,OB,2,4526,1.42,4160
122_OB_extra,122_14,OB,3,1700,5.11,4161
122_OB_extra,122_14,OB,4,1701,6.44,4162
122_OB_extra,122_14,OB,5,1702,7.36,4163
122_OB_extra,122_14,OB,6,16,9.22,4164
122_OB_extra,122_14,OB,7,73,10.72,4165
122_OB_extra,122_14,OB,8,74,12.61,4166
122_OB_extra,122_14,OB,9,4371,14.75,4167
122_OB_extra,122_14,OB,10,832,16,4168
122_OB_extra,122_14,OB,11,833,17.03,4169
122_OB_extra,122_14,OB,12,77,18.68,4170
122_OB_extra,122_14,OB,13,78,20.57,4171
122_OB_extra,122_14,OB,14,79,22.17,4172
122_OB_extra,122_14,OB,15,80,23.77,4173
122_OB_extra,122_14,OB,16,82,26.98,4174
122_OB_extra,122_14,OB,17,83,29.45,4175
122_OB_extra,122_14,OB,18,84,30.48,4176
122_OB_extra,122_14,OB,19,51,35.65,4177
122_OB_extra,122_14,OB,20,52,37.38,4178
122_OB_extra,122_14,OB,21,263,40.26,4179
122_OB_extra,122_14,OB,22,271,44.89,4180
122_OB_extra,122_14,OB,23,1278,54.35,4181
122_OB_extra,122_14,OB,24,1282,58.03,4182
122_OB_extra,122_14,OB,25,4456,60.83,4183
122_OB_extra,122_14,OB,26,1284,62.42,4184
122_OB_extra,122_14,OB,27,1285,65.62,4185
122_OB_extra,122_14,OB,28,1286,70.19,4186
122_OB_extra,122_14,OB,29,1288,72.16,4187
122_OB_extra,122_14,OB,30,1289,73.21,4188
122_OB_extra,122_14,OB,31,1360,75.82,4189
122_OB_extra,122_14,OB,32,1362,77.12,4190
122_OB_extra,122_14,OB,33,1363,79.13,4191
122_OB_extra,122_14,OB,34,1364,80.04,4192
122_OB_extra,122_14,OB,35,1365,80.84,4193
122_OB_extra,122_14,OB,36,1366,83.32,4194
122_OB_extra,122_14,OB,37,1367,84.16,4195
122_OB_extra,122_14,OB,38,7455,85.85,4196
122_OB_extra,122_14,OB,39,7438,87.81,4197
122_OB_extra,122_14,OB,40,1410,88.96,4198
122_OB_extra,122_14,OB,41,1411,89.91,4199
122_OB_extra,122_14,OB,42,1412,90.94,4200
122_OB_extra,122_14,OB,43,1413,91.94,4201
122_OB_extra,122_14,OB,44,1414,92.88,4202
122_OB_extra,122_14,OB,45,1415,94.12,4203
122_OB_extra,122_14,OB,46,1417,95.37,4204
122_OB_extra,122_14,OB,47,1418,96.59,4205
122_OB_extra,122_14,OB,48,5149,97.7,4206
122_OB_extra,122_14,OB,49,1419,98.51,4207
122_OB_extra,122_14,OB,50,6094,100,4208
7A_IB_extra,7A_89,IB,1,3222,0,4209
7A_IB_extra,7A_89,IB,2,3223,1.69,4210
7A_IB_extra,7A_89,IB,3,3224,3.84,4211
7A_IB_extra,7A_89,IB,4,3225,5.74,4212
7A_IB_extra,7A_89,IB,5,3226,7.25,4213
7A_IB_extra,7A_89,IB,6,3227,7.94,4214
7A_IB_extra,7A_89,IB,7,3228,9.14,4215
7A_IB_extra,7A_89,IB,8,3229,10.24,4216
7A_IB_extra,7A_89,IB,9,7472,11.02,4217
7A_IB_extra,7A_89,IB,10,3230,11.75,4218
7A_IB_extra,7A_89,IB,11,3232,13.94,4219
7A_IB_extra,7A_89,IB,12,3233,14.74,4220
7A_IB_extra,7A_89,IB,13,3234,15.3,4221
7A_IB_extra,7A_89,IB,14,4462,16.3,4222
7A_IB_extra,7A_89,IB,15,3235,17.15,4223
7A_IB_extra,7A_89,IB,16,3236,18.69,4224
7A_IB_extra,7A_89,IB,17,3237,19.73,4225
7A_IB_extra,7A_89,IB,18,3238,21.86,4226
7A_IB_extra,7A_89,IB,19,3239,22.46,4227
7A_IB_extra,7A_89,IB,20,3240,23.73,4228
7A_IB_extra,7A_89,IB,21,3068,25.35,4229
7A_IB_extra,7A_89,IB,22,3069,26.16,4230
7A_IB_extra,7A_89,IB,23,3070,27.41,4231
7A_IB_extra,7A_89,IB,24,2041,29.24,4232
7A_IB_extra,7A_89,IB,25,3071,30.97,4233
7A_IB_extra,7A_89,IB,26,3072,31.71,4234
7A_IB_extra,7A_89,IB,27,3073,33.12,4235
7A_IB_extra,7A_89,IB,28,3074,34.36,4236
7A_IB_extra,7A_89,IB,29,3075,35.06,4237
7A_IB_extra,7A_89,IB,30,3076,36.06,4238
7A_IB_extra,7A_89,IB,31,3077,36.62,4239
7A_IB_extra,7A_89,IB,32,7653,39.59,4240
7A_IB_extra,7A_89,IB,33,3079,40.02,4241
7A_IB_extra,7A_89,IB,34,3080,41.32,4242
7A_IB_extra,7A_89,IB,35,3081,43.04,4243
7A_IB_extra,7A_89,IB,36,3084,45.95,4244
7A_IB_extra,7A_89,IB,37,469,47.84,4245
7A_IB_extra,7A_89,IB,38,470,49.05,4246
7A_IB_extra,7A_89,IB,39,471,49.73,4247
7A_IB_extra,7A_89,IB,40,472,50.36,4248
7A_IB_extra,7A_89,IB,41,473,51.51,4249
7A_IB_extra,7A_89,IB,42,4705,52.38,4250
7A_IB_extra,7A_89,IB,43,475,53.45,4251
7A_IB_extra,7A_89,IB,44,476,54.96,4252
7A_IB_extra,7A_89,IB,45,477,55.74,4253
7A_IB_extra,7A_89,IB,46,478,56.99,4254
7A_IB_extra,7A_89,IB,47,479,58.33,4255
7A_IB_extra,7A_89,IB,48,480,59.8,4256
7A_IB_extra,7A_89,IB,49,481,60.44,4257
7A_IB_extra,7A_89,IB,50,482,61.32,4258
7A_IB_extra,7A_89,IB,51,483,62.01,4259
7A_IB_extra,7A_89,IB,52,485,63.81,4260
7A_IB_extra,7A_89,IB,53,487,65.94,4261
7A_IB_extra,7A_89,IB,54,488,67.61,4262
7A_IB_extra,7A_89,IB,55,489,68.42,4263
7A_IB_extra,7A_89,IB,56,490,69.73,4264
7A_IB_extra,7A_89,IB,57,491,71.13,4265
7A_IB_extra,7A_89,IB,58,492,72.15,4266
7A_IB_extra,7A_89,IB,59,493,73.68,4267
7A_IB_extra,7A_89,IB,60,494,75.52,4268
7A_IB_extra,7A_89,IB,61,495,77.92,4269
7A_IB_extra,7A_89,IB,62,400,79.2,4270
7A_IB_extra,7A_89,IB,63,281,87.3,4271
7A_IB_extra,7A_89,IB,64,4,90.57,4272
7A_IB_extra,7A_89,IB,65,4962,100,4273
41B_OB_extra,41B_58,OB,1,288,0,4274
41B_OB_extra,41B_58,OB,2,1171,2.24,4275
41B_OB_extra,41B_58,OB,3,1172,3.66,4276
41B_OB_extra,41B_58,OB,4,1173,5.64,4277
41B_OB_extra,41B_58,OB,5,1174,7.32,4278
41B_OB_extra,41B_58,OB,6,1175,10.02,4279
41B_OB_extra,41B_58,OB,7,15,12.27,4280
41B_OB_extra,41B_58,OB,8,17,14.23,4281
41B_OB_extra,41B_58,OB,9,18,16.3,4282
41B_OB_extra,41B_58,OB,10,19,17.02,4283
41B_OB_extra,41B_58,OB,11,21,18.04,4284
41B_OB_extra,41B_58,OB,12,7602,18.69,4285
41B_OB_extra,41B_58,OB,13,85,20.04,4286
41B_OB_extra,41B_58,OB,14,203,21.8,4287
41B_OB_extra,41B_58,OB,15,204,22.99,4288
41B_OB_extra,41B_58,OB,16,205,23.58,4289
41B_OB_extra,41B_58,OB,17,1620,24.77,4290
41B_OB_extra,41B_58,OB,18,220,26.71,4291
41B_OB_extra,41B_58,OB,19,1622,27.79,4292
41B_OB_extra,41B_58,OB,20,1623,29.03,4293
41B_OB_extra,41B_58,OB,21,1624,30.97,4294
41B_OB_extra,41B_58,OB,22,1625,33.64,4295
41B_OB_extra,41B_58,OB,23,1626,35.27,4296
41B_OB_extra,41B_58,OB,24,1627,37.69,4297
41B_OB_extra,41B_58,OB,25,1628,39.29,4298
41B_OB_extra,41B_58,OB,26,1629,40.27,4299
41B_OB_extra,41B_58,OB,27,1630,42.27,4300
41B_OB_extra,41B_58,OB,28,7348,47.32,4301
41B_OB_extra,41B_58,OB,29,3671,53.59,4302
41B_OB_extra,41B_58,OB,30,3672,55.47,4303
41B_OB_extra,41B_58,OB,31,3674,56.21,4304
41B_OB_extra,41B_58,OB,32,3675,57.31,4305
41B_OB_extra,41B_58,OB,33,3676,59.7,4306
41B_OB_extra,41B_58,OB,34,5073,61.34,4307
41B_OB_extra,41B_58,OB,35,5074,62.82,4308
41B_OB_extra,41B_58,OB,36,6054,63.91,4309
41B_OB_extra,41B_58,OB,37,4330,64.76,4310
41B_OB_extra,41B_58,OB,38,3679,69.28,4311
41B_OB_extra,41B_58,OB,39,5075,72.52,4312
41B_OB_extra,41B_58,OB,40,5076,73.69,4313
41B_OB_extra,41B_58,OB,41,3682,74.34,4314
41B_OB_extra,41B_58,OB,43,3864,75.59,4315
41B_OB_extra,41B_58,OB,44,3865,76.79,4316
41B_OB_extra,41B_58,OB,45,4910,78.28,4317
41B_OB_extra,41B_58,OB,46,4911,78.34,4318
41B_OB_extra,41B_58,OB,47,4912,78.77,4319
41B_OB_extra,41B_58,OB,48,4913,79.15,4320
41B_OB_extra,41B_58,OB,49,4914,79.19,4321
41B_OB_extra,41B_58,OB,50,4915,80.1,4322
41B_OB_extra,41B_58,OB,51,4957,81.18,4323
41B_OB_extra,41B_58,OB,52,7133,86.64,4324
41B_OB_extra,41B_58,OB,53,7134,88.4,4325
41B_OB_extra,41B_58,OB,54,3867,88.99,4326
41B_OB_extra,41B_58,OB,55,7135,94.62,4327
41B_OB_extra,41B_58,OB,56,7136,98.09,4328
41B_OB_extra,41B_58,OB,57,3874,100,4329
49_IB_extra,49_29,IB,1,2353,0,4330
49_IB_extra,49_29,IB,2,2357,1.92,4331
49_IB_extra,49_29,IB,3,2359,5.14,4332
49_IB_extra,49_29,IB,4,7122,8.55,4333
49_IB_extra,49_29,IB,5,7121,10.11,4334
49_IB_extra,49_29,IB,6,7183,10.9,4335
49_IB_extra,49_29,IB,7,4880,13.37,4336
49_IB_extra,49_29,IB,8,2539,17.16,4337
49_IB_extra,49_29,IB,9,2540,18.76,4338
49_IB_extra,49_29,IB,10,2542,20.47,4339
49_IB_extra,49_29,IB,11,3004,23.35,4340
49_IB_extra,49_29,IB,12,4756,24.92,4341
49_IB_extra,49_29,IB,13,3005,26.13,4342
49_IB_extra,49_29,IB,14,4757,29.61,4343
49_IB_extra,49_29,IB,15,4758,31.47,4344
49_IB_extra,49_29,IB,16,6343,32.46,4345
49_IB_extra,49_29,IB,17,4759,33.65,4346
49_IB_extra,49_29,IB,18,4760,34.78,4347
49_IB_extra,49_29,IB,19,2547,37.84,4348
49_IB_extra,49_29,IB,20,2548,39.04,4349
49_IB_extra,49_29,IB,21,946,41.36,4350
49_IB_extra,49_29,IB,22,1155,44.32,4351
49_IB_extra,49_29,IB,23,1157,46.04,4352
49_IB_extra,49_29,IB,24,1158,47.8,4353
49_IB_extra,49_29,IB,25,1159,48.72,4354
49_IB_extra,49_29,IB,26,1160,49.97,4355
49_IB_extra,49_29,IB,27,1161,50.62,4356
49_IB_extra,49_29,IB,28,1162,51.27,4357
49_IB_extra,49_29,IB,29,1163,51.87,4358
49_IB_extra,49_29,IB,30,1337,54.34,4359
49_IB_extra,49_29,IB,31,1338,55.22,4360
49_IB_extra,49_29,IB,32,1339,56.56,4361
49_IB_extra,49_29,IB,33,1340,57.71,4362
49_IB_extra,49_29,IB,34,1341,59.62,4363
49_IB_extra,49_29,IB,35,1342,61.04,4364
49_IB_extra,49_29,IB,36,1343,61.78,4365
49_IB_extra,49_29,IB,37,1344,64.24,4366
49_IB_extra,49_29,IB,38,1345,65.73,4367
49_IB_extra,49_29,IB,39,1347,67.99,4368
49_IB_extra,49_29,IB,40,2634,70.08,4369
49_IB_extra,49_29,IB,41,2635,70.56,4370
49_IB_extra,49_29,IB,42,2636,71.63,4371
49_IB_extra,49_29,IB,43,5097,73.02,4372
49_IB_extra,49_29,IB,44,2383,75.29,4373
49_IB_extra,49_29,IB,45,2002,80.25,4374
49_IB_extra,49_29,IB,46,1358,84.42,4375
49_IB_extra,49_29,IB,47,5192,89.83,4376
49_IB_extra,49_29,IB,48,342,100,4377
63_OB_extra,63_27,OB,1,2039,0,4378
63_OB_extra,63_27,OB,2,2040,1.89,4379
63_OB_extra,63_27,OB,3,2041,6.4,4380
63_OB_extra,63_27,OB,4,2042,10.65,4381
63_OB_extra,63_27,OB,5,2043,11.36,4382
63_OB_extra,63_27,OB,6,2044,12.08,4383
63_OB_extra,63_27,OB,7,2045,13.42,4384
63_OB_extra,63_27,OB,8,2046,15.4,4385
63_OB_extra,63_27,OB,9,2047,18.58,4386
63_OB_extra,63_27,OB,10,2048,20.01,4387
63_OB_extra,63_27,OB,11,2049,21.6,4388
