Route,Direction,StopOrder,StopID,PercentDone
41X_OB_EXTRA,OB,38,4925,78.95
41X_OB_EXTRA,OB,39,3679,84.92
41X_OB_EXTRA,OB,40,5075,86.44
41X_OB_EXTRA,OB,41,5076,87.64
41X_OB_EXTRA,OB,42,3682,88.21
41X_OB_EXTRA,OB,43,3864,89.02
41X_OB_EXTRA,OB,44,3865,89.77
41X_OB_EXTRA,OB,45,4910,90.77
41X_OB_EXTRA,OB,46,4911,91.2
41X_OB_EXTRA,OB,47,4912,91.5
41X_OB_EXTRA,OB,48,4913,92.1
41X_OB_EXTRA,OB,49,4914,92.76
41X_OB_EXTRA,OB,50,4915,93.93
41X_OB_EXTRA,OB,51,7654,100.0
44_OB_EXTRA,OB,1,208,0.0
44_OB_EXTRA,OB,2,209,1.21
44_OB_EXTRA,OB,3,210,2.0
44_OB_EXTRA,OB,4,211,3.7
44_OB_EXTRA,OB,5,212,4.49
44_OB_EXTRA,OB,6,213,6.43
44_OB_EXTRA,OB,7,214,7.33
44_OB_EXTRA,OB,8,4432,8.05
44_OB_EXTRA,OB,9,119,9.65
44_OB_EXTRA,OB,10,44,10.46
44_OB_EXTRA,OB,11,7603,11.07
44_OB_EXTRA,OB,12,45,11.68
44_OB_EXTRA,OB,13,46,12.97
44_OB_EXTRA,OB,14,47,14.06
44_OB_EXTRA,OB,15,48,14.81
44_OB_EXTRA,OB,16,49,16.16
44_OB_EXTRA,OB,17,51,17.96
44_OB_EXTRA,OB,18,52,18.69
44_OB_EXTRA,OB,19,265,21.08
44_OB_EXTRA,OB,20,271,25.04
44_OB_EXTRA,OB,21,340,30.2
44_OB_EXTRA,OB,22,350,32.94
44_OB_EXTRA,OB,23,2809,35.54
44_OB_EXTRA,OB,24,2810,37.19
44_OB_EXTRA,OB,25,2811,37.7
44_OB_EXTRA,OB,26,843,40.37
44_OB_EXTRA,OB,27,1013,42.05
44_OB_EXTRA,OB,28,1015,43.56
44_OB_EXTRA,OB,29,2812,45.05
44_OB_EXTRA,OB,30,2813,46.96
44_OB_EXTRA,OB,31,2814,48.08
44_OB_EXTRA,OB,32,852,49.64
44_OB_EXTRA,OB,33,853,51.21
44_OB_EXTRA,OB,34,854,51.63
44_OB_EXTRA,OB,35,855,52.78
44_OB_EXTRA,OB,36,2815,54.56
44_OB_EXTRA,OB,37,2816,55.15
44_OB_EXTRA,OB,38,2817,56.49
44_OB_EXTRA,OB,39,2818,58.12
44_OB_EXTRA,OB,40,2819,58.87
44_OB_EXTRA,OB,41,2820,59.66
44_OB_EXTRA,OB,42,2822,60.18
44_OB_EXTRA,OB,43,2823,61.02
44_OB_EXTRA,OB,44,5032,61.44
44_OB_EXTRA,OB,45,2824,62.57
44_OB_EXTRA,OB,46,2825,63.3
44_OB_EXTRA,OB,47,2826,64.77
44_OB_EXTRA,OB,48,2827,66.67
44_OB_EXTRA,OB,49,2828,68.09
44_OB_EXTRA,OB,50,2829,69.96
44_OB_EXTRA,OB,51,2830,70.89
44_OB_EXTRA,OB,52,2831,71.64
44_OB_EXTRA,OB,53,2832,72.22
44_OB_EXTRA,OB,54,2833,73.29
44_OB_EXTRA,OB,55,7375,73.86
44_OB_EXTRA,OB,56,3466,75.24
44_OB_EXTRA,OB,57,3467,76.17
44_OB_EXTRA,OB,58,3469,78.64
44_OB_EXTRA,OB,59,3470,79.77
44_OB_EXTRA,OB,60,3471,80.34
44_OB_EXTRA,OB,61,3472,81.19
44_OB_EXTRA,OB,62,3473,82.46
44_OB_EXTRA,OB,63,3474,83.56
44_OB_EXTRA,OB,64,3475,84.9
44_OB_EXTRA,OB,65,3476,86.04
44_OB_EXTRA,OB,66,3477,86.78
44_OB_EXTRA,OB,67,3478,88.08
44_OB_EXTRA,OB,68,3280,88.48
44_OB_EXTRA,OB,69,3282,89.05
44_OB_EXTRA,OB,70,3479,89.97
44_OB_EXTRA,OB,71,4086,90.82
44_OB_EXTRA,OB,72,4087,91.76
44_OB_EXTRA,OB,73,4088,92.28
44_OB_EXTRA,OB,74,4089,93.8
44_OB_EXTRA,OB,75,4090,94.21
44_OB_EXTRA,OB,76,4091,95.42
44_OB_EXTRA,OB,77,6097,96.42
44_OB_EXTRA,OB,78,4093,96.92
44_OB_EXTRA,OB,79,4094,98.3
44_OB_EXTRA,OB,80,4096,100.0
63_OB_EXTRA,OB,1,2039,0.0
63_OB_EXTRA,OB,2,2040,2.09
63_OB_EXTRA,OB,3,2041,6.53
63_OB_EXTRA,OB,4,2042,9.88
63_OB_EXTRA,OB,5,2043,10.54
63_OB_EXTRA,OB,6,2044,11.45
63_OB_EXTRA,OB,7,2045,12.52
63_OB_EXTRA,OB,8,2046,14.21
63_OB_EXTRA,OB,9,2047,17.36
63_OB_EXTRA,OB,10,2048,18.98
63_OB_EXTRA,OB,11,2049,20.81
63_OB_EXTRA,OB,12,2050,23.18
63_OB_EXTRA,OB,13,2051,24.43
63_OB_EXTRA,OB,14,2053,26.09
63_OB_EXTRA,OB,15,2054,26.86
63_OB_EXTRA,OB,16,2055,28.01
63_OB_EXTRA,OB,17,7636,32.9
63_OB_EXTRA,OB,18,7651,34.04
63_OB_EXTRA,OB,19,7635,35.5
63_OB_EXTRA,OB,20,3254,38.93
63_OB_EXTRA,OB,21,5127,42.23
63_OB_EXTRA,OB,22,5128,44.47
63_OB_EXTRA,OB,23,3126,45.98
63_OB_EXTRA,OB,24,3255,48.56
63_OB_EXTRA,OB,25,3309,50.53
63_OB_EXTRA,OB,26,3306,52.98
63_OB_EXTRA,OB,27,4772,54.35
63_OB_EXTRA,OB,28,3276,58.29
63_OB_EXTRA,OB,29,7372,59.33
63_OB_EXTRA,OB,30,5106,64.61
63_OB_EXTRA,OB,31,4396,66.97
63_OB_EXTRA,OB,32,4773,69.2
63_OB_EXTRA,OB,33,4393,71.56
63_OB_EXTRA,OB,34,4395,74.1
63_OB_EXTRA,OB,35,4313,76.74
63_OB_EXTRA,OB,36,3277,82.16
63_OB_EXTRA,OB,37,3278,84.11
63_OB_EXTRA,OB,38,3279,87.81
63_OB_EXTRA,OB,39,3478,88.68
63_OB_EXTRA,OB,40,3280,89.57
63_OB_EXTRA,OB,41,3282,91.57
63_OB_EXTRA,OB,42,3283,100.0
66A_OB_EXTRA,OB,1,7391,0.0
66A_OB_EXTRA,OB,2,493,3.78
66A_OB_EXTRA,OB,3,494,6.3
66A_OB_EXTRA,OB,4,495,9.42
66A_OB_EXTRA,OB,5,400,11.24
66A_OB_EXTRA,OB,6,346,13.63
66A_OB_EXTRA,OB,7,317,19.58
66A_OB_EXTRA,OB,8,312,25.23
66A_OB_EXTRA,OB,9,1444,28.64
66A_OB_EXTRA,OB,10,1445,31.12
66A_OB_EXTRA,OB,11,7078,37.43
66A_OB_EXTRA,OB,12,1449,39.77
66A_OB_EXTRA,OB,13,1450,40.71
66A_OB_EXTRA,OB,14,1451,41.48
66A_OB_EXTRA,OB,15,2191,43.53
66A_OB_EXTRA,OB,16,2192,44.62
66A_OB_EXTRA,OB,17,2193,45.75
66A_OB_EXTRA,OB,18,2194,46.42
66A_OB_EXTRA,OB,19,2195,47.72
66A_OB_EXTRA,OB,20,2196,48.64
66A_OB_EXTRA,OB,21,2197,51.08
66A_OB_EXTRA,OB,22,2198,52.52
66A_OB_EXTRA,OB,23,2200,53.67
66A_OB_EXTRA,OB,24,2201,57.55
66A_OB_EXTRA,OB,25,7239,59.0
66A_OB_EXTRA,OB,26,4401,59.96
66A_OB_EXTRA,OB,27,2213,63.99
66A_OB_EXTRA,OB,28,2214,65.84
66A_OB_EXTRA,OB,29,2215,67.42
66A_OB_EXTRA,OB,30,2216,68.51
66A_OB_EXTRA,OB,31,4599,70.55
66A_OB_EXTRA,OB,32,2217,72.44
66A_OB_EXTRA,OB,33,2218,73.9
66A_OB_EXTRA,OB,34,2219,74.91
66A_OB_EXTRA,OB,35,3365,75.64
66A_OB_EXTRA,OB,36,3366,76.51
66A_OB_EXTRA,OB,37,3367,78.67
66A_OB_EXTRA,OB,38,3886,81.04
66A_OB_EXTRA,OB,39,3887,82.05
66A_OB_EXTRA,OB,40,3888,83.19
66A_OB_EXTRA,OB,41,7186,85.35
66A_OB_EXTRA,OB,42,7187,85.67
66A_OB_EXTRA,OB,43,3954,88.93
66A_OB_EXTRA,OB,44,3955,89.67
66A_OB_EXTRA,OB,45,3956,90.01
66A_OB_EXTRA,OB,46,3957,91.38
66A_OB_EXTRA,OB,47,3993,96.35
66A_OB_EXTRA,OB,48,3994,100.0
66B_OB_EXTRA,OB,1,7391,0.0
66B_OB_EXTRA,OB,2,493,3.41
66B_OB_EXTRA,OB,3,494,5.56
66B_OB_EXTRA,OB,4,495,8.23
66B_OB_EXTRA,OB,5,400,9.88
66B_OB_EXTRA,OB,6,346,12.4
66B_OB_EXTRA,OB,7,317,17.07
66B_OB_EXTRA,OB,8,312,22.06
66B_OB_EXTRA,OB,9,1444,25.11
66B_OB_EXTRA,OB,10,1445,27.29
66B_OB_EXTRA,OB,11,7078,32.9
66B_OB_EXTRA,OB,12,1449,34.94
66B_OB_EXTRA,OB,13,1450,35.76
66B_OB_EXTRA,OB,14,1451,36.41
66B_OB_EXTRA,OB,15,2191,38.13
66B_OB_EXTRA,OB,16,2192,39.12
66B_OB_EXTRA,OB,17,2193,40.12
66B_OB_EXTRA,OB,18,2194,40.7
66B_OB_EXTRA,OB,19,2195,41.85
66B_OB_EXTRA,OB,20,2196,42.69
66B_OB_EXTRA,OB,21,2197,44.86
66B_OB_EXTRA,OB,22,2198,46.19
66B_OB_EXTRA,OB,23,2200,47.2
66B_OB_EXTRA,OB,24,2201,50.61
66B_OB_EXTRA,OB,25,7239,51.99
66B_OB_EXTRA,OB,26,4401,52.87
66B_OB_EXTRA,OB,27,2213,56.46
66B_OB_EXTRA,OB,28,2214,58.08
66B_OB_EXTRA,OB,29,2215,59.54
66B_OB_EXTRA,OB,30,2216,60.53
66B_OB_EXTRA,OB,31,4599,62.27
66B_OB_EXTRA,OB,32,2217,64.18
66B_OB_EXTRA,OB,33,2218,65.42
66B_OB_EXTRA,OB,34,2219,66.33
66B_OB_EXTRA,OB,35,3365,67.01
66B_OB_EXTRA,OB,36,3366,67.83
66B_OB_EXTRA,OB,37,3367,69.8
66B_OB_EXTRA,OB,38,3886,71.89
66B_OB_EXTRA,OB,39,3887,72.78
66B_OB_EXTRA,OB,40,3888,73.78
66B_OB_EXTRA,OB,41,7186,75.76
66B_OB_EXTRA,OB,42,7187,76.09
66B_OB_EXTRA,OB,43,3954,78.81
66B_OB_EXTRA,OB,44,3955,79.46
66B_OB_EXTRA,OB,45,3956,79.75
66B_OB_EXTRA,OB,46,3957,80.95
66B_OB_EXTRA,OB,47,3958,82.78
66B_OB_EXTRA,OB,48,3959,84.12
66B_OB_EXTRA,OB,49,7234,85.58
66B_OB_EXTRA,OB,50,4002,86.78
66B_OB_EXTRA,OB,51,5112,87.92
66B_OB_EXTRA,OB,52,4003,100.0
66_OB_EXTRA,OB,1,7391,0.0
66_OB_EXTRA,OB,2,493,2.85
66_OB_EXTRA,OB,3,494,4.77
66_OB_EXTRA,OB,4,495,7.14
66_OB_EXTRA,OB,5,400,8.67
66_OB_EXTRA,OB,6,346,10.36
66_OB_EXTRA,OB,7,317,14.86
66_OB_EXTRA,OB,8,312,19.66
66_OB_EXTRA,OB,9,1444,22.48
66_OB_EXTRA,OB,10,1445,24.4
66_OB_EXTRA,OB,11,7078,29.3
66_OB_EXTRA,OB,12,1449,31.26
66_OB_EXTRA,OB,13,1450,32.03
66_OB_EXTRA,OB,14,1451,32.65
66_OB_EXTRA,OB,15,2191,34.28
66_OB_EXTRA,OB,16,2192,35.2
66_OB_EXTRA,OB,17,2193,36.06
66_OB_EXTRA,OB,18,2194,36.58
66_OB_EXTRA,OB,19,2195,37.55
66_OB_EXTRA,OB,20,2196,38.31
66_OB_EXTRA,OB,21,2197,40.26
66_OB_EXTRA,OB,22,2198,41.48
66_OB_EXTRA,OB,23,2200,42.41
66_OB_EXTRA,OB,24,2201,45.44
66_OB_EXTRA,OB,25,7239,46.66
66_OB_EXTRA,OB,26,4401,47.48
66_OB_EXTRA,OB,27,2213,50.7
66_OB_EXTRA,OB,28,2214,52.46
66_OB_EXTRA,OB,29,2215,53.78
66_OB_EXTRA,OB,30,2216,54.68
66_OB_EXTRA,OB,31,4599,56.13
66_OB_EXTRA,OB,32,2217,57.95
66_OB_EXTRA,OB,33,2218,59.11
66_OB_EXTRA,OB,34,2219,60.01
66_OB_EXTRA,OB,35,3365,60.64
66_OB_EXTRA,OB,36,3366,61.38
66_OB_EXTRA,OB,37,3367,63.04
66_OB_EXTRA,OB,38,3886,65.14
66_OB_EXTRA,OB,39,3887,65.97
66_OB_EXTRA,OB,40,3888,66.93
66_OB_EXTRA,OB,41,7186,68.6
66_OB_EXTRA,OB,42,7187,69.09
66_OB_EXTRA,OB,43,3954,71.47
66_OB_EXTRA,OB,44,3955,72.09
66_OB_EXTRA,OB,45,3956,72.36
66_OB_EXTRA,OB,46,3957,73.37
66_OB_EXTRA,OB,47,3958,75.02
66_OB_EXTRA,OB,48,3959,76.26
66_OB_EXTRA,OB,49,3960,77.42
66_OB_EXTRA,OB,50,3961,78.5
66_OB_EXTRA,OB,51,3962,79.63
66_OB_EXTRA,OB,52,3963,81.17
66_OB_EXTRA,OB,53,3964,82.87
66_OB_EXTRA,OB,54,3965,83.9
66_OB_EXTRA,OB,55,3968,86.49
66_OB_EXTRA,OB,56,3966,90.49
66_OB_EXTRA,OB,57,5113,93.46
66_OB_EXTRA,OB,58,3918,98.17
66_OB_EXTRA,OB,59,5114,100.0
67X_OB_EXTRA,OB,1,4952,0.0
67X_OB_EXTRA,OB,2,768,2.14
67X_OB_EXTRA,OB,3,769,3.04
67X_OB_EXTRA,OB,4,770,4.08
67X_OB_EXTRA,OB,5,771,4.39
67X_OB_EXTRA,OB,6,772,5.07
67X_OB_EXTRA,OB,7,773,5.64
67X_OB_EXTRA,OB,8,774,6.33
67X_OB_EXTRA,OB,9,775,7.28
67X_OB_EXTRA,OB,10,776,8.07
67X_OB_EXTRA,OB,11,777,8.73
67X_OB_EXTRA,OB,12,779,10.07
67X_OB_EXTRA,OB,13,780,10.63
67X_OB_EXTRA,OB,14,781,11.13
67X_OB_EXTRA,OB,15,782,12.34
67X_OB_EXTRA,OB,16,783,13.76
67X_OB_EXTRA,OB,17,784,14.43
67X_OB_EXTRA,OB,18,785,15.87
67X_OB_EXTRA,OB,19,786,19.05
67X_OB_EXTRA,OB,20,791,22.3
67X_OB_EXTRA,OB,21,7576,23.43
67X_OB_EXTRA,OB,22,4529,23.79
67X_OB_EXTRA,OB,23,7585,26.82
67X_OB_EXTRA,OB,24,7587,30.0
67X_OB_EXTRA,OB,25,345,32.49
67X_OB_EXTRA,OB,26,318,37.05
67X_OB_EXTRA,OB,27,312,40.65
67X_OB_EXTRA,OB,28,1444,42.71
67X_OB_EXTRA,OB,29,1445,44.16
67X_OB_EXTRA,OB,30,1447,45.94
67X_OB_EXTRA,OB,31,2637,47.47
67X_OB_EXTRA,OB,32,2721,50.89
67X_OB_EXTRA,OB,33,7012,51.55
67X_OB_EXTRA,OB,34,2201,56.34
67X_OB_EXTRA,OB,35,4401,57.88
67X_OB_EXTRA,OB,36,2213,60.54
67X_OB_EXTRA,OB,37,2214,61.83
67X_OB_EXTRA,OB,38,2215,62.86
67X_OB_EXTRA,OB,39,7184,65.45
67X_OB_EXTRA,OB,40,7050,67.56
67X_OB_EXTRA,OB,41,7185,68.85
67X_OB_EXTRA,OB,42,7186,69.74
67X_OB_EXTRA,OB,43,7187,70.29
67X_OB_EXTRA,OB,44,3947,70.96
67X_OB_EXTRA,OB,45,3892,71.64
67X_OB_EXTRA,OB,46,3893,72.58
67X_OB_EXTRA,OB,47,3895,73.47
67X_OB_EXTRA,OB,48,3896,73.83
67X_OB_EXTRA,OB,49,3897,74.28
67X_OB_EXTRA,OB,50,3898,74.47
67X_OB_EXTRA,OB,51,3899,75.24
67X_OB_EXTRA,OB,52,3900,75.68
67X_OB_EXTRA,OB,53,3901,76.18
67X_OB_EXTRA,OB,54,3902,76.57
67X_OB_EXTRA,OB,55,3904,77.91
67X_OB_EXTRA,OB,56,3905,80.37
67X_OB_EXTRA,OB,57,7085,81.67
67X_OB_EXTRA,OB,58,7086,83.84
67X_OB_EXTRA,OB,59,7087,85.54
67X_OB_EXTRA,OB,60,7088,87.11
67X_OB_EXTRA,OB,61,7089,88.11
67X_OB_EXTRA,OB,62,7091,89.83
67X_OB_EXTRA,OB,63,3910,92.19
67X_OB_EXTRA,OB,64,3911,92.81
67X_OB_EXTRA,OB,65,3912,93.91
67X_OB_EXTRA,OB,66,3913,94.48
67X_OB_EXTRA,OB,67,3914,96.0
67X_OB_EXTRA,OB,68,3925,97.83
67X_OB_EXTRA,OB,69,3008,98.19
67X_OB_EXTRA,OB,70,6089,100.0
68_OB_EXTRA,OB,1,4495,-0.03
68_OB_EXTRA,OB,2,7546,1.19
68_OB_EXTRA,OB,4,1278,5.12
68_OB_EXTRA,OB,5,1282,9.08
68_OB_EXTRA,OB,6,4456,11.9
68_OB_EXTRA,OB,7,1284,13.39
68_OB_EXTRA,OB,8,1285,16.38
68_OB_EXTRA,OB,9,1286,20.72
68_OB_EXTRA,OB,10,1288,22.6
68_OB_EXTRA,OB,11,1289,23.53
68_OB_EXTRA,OB,12,1360,25.83
68_OB_EXTRA,OB,13,1362,26.94
68_OB_EXTRA,OB,14,1363,28.76
68_OB_EXTRA,OB,15,1364,29.56
68_OB_EXTRA,OB,16,1365,30.24
68_OB_EXTRA,OB,17,1366,32.3
68_OB_EXTRA,OB,18,1367,32.99
68_OB_EXTRA,OB,19,1369,35.88
68_OB_EXTRA,OB,20,1370,36.65
68_OB_EXTRA,OB,21,1371,38.4
68_OB_EXTRA,OB,22,1372,39.42
68_OB_EXTRA,OB,23,1373,40.05
68_OB_EXTRA,OB,24,1374,41.08
68_OB_EXTRA,OB,25,1946,42.54
68_OB_EXTRA,OB,26,1947,43.04
68_OB_EXTRA,OB,27,1948,45.14
68_OB_EXTRA,OB,28,1949,45.88
68_OB_EXTRA,OB,29,1950,46.75
68_OB_EXTRA,OB,30,1951,48.85
68_OB_EXTRA,OB,31,1952,49.42
68_OB_EXTRA,OB,32,1953,49.97
68_OB_EXTRA,OB,33,1954,50.71
68_OB_EXTRA,OB,34,1955,51.34
68_OB_EXTRA,OB,35,1956,52.88
68_OB_EXTRA,OB,36,1957,53.63
68_OB_EXTRA,OB,37,1958,54.01
68_OB_EXTRA,OB,38,1959,56.1
68_OB_EXTRA,OB,39,1960,57.04
68_OB_EXTRA,OB,40,4379,59.84
68_OB_EXTRA,OB,41,1968,62.86
68_OB_EXTRA,OB,42,1969,63.4
68_OB_EXTRA,OB,43,1970,64.75
68_OB_EXTRA,OB,44,1971,65.36
68_OB_EXTRA,OB,45,2114,69.84
68_OB_EXTRA,OB,46,2115,70.57
68_OB_EXTRA,OB,47,6011,72.04
68_OB_EXTRA,OB,48,2133,73.46
68_OB_EXTRA,OB,49,6244,75.08
68_OB_EXTRA,OB,50,2134,75.99
68_OB_EXTRA,OB,51,3378,77.58
68_OB_EXTRA,OB,52,3379,79.11
68_OB_EXTRA,OB,53,4669,79.8
68_OB_EXTRA,OB,54,2165,80.66
68_OB_EXTRA,OB,55,2166,81.0
68_OB_EXTRA,OB,56,2167,83.26
68_OB_EXTRA,OB,57,3383,85.02
68_OB_EXTRA,OB,58,3384,85.74
68_OB_EXTRA,OB,59,3385,87.59
68_OB_EXTRA,OB,60,3386,88.74
68_OB_EXTRA,OB,61,3387,89.14
68_OB_EXTRA,OB,62,4559,89.95
68_OB_EXTRA,OB,63,3389,91.5
68_OB_EXTRA,OB,64,3390,92.89
68_OB_EXTRA,OB,65,6119,93.34
68_OB_EXTRA,OB,66,3392,94.29
68_OB_EXTRA,OB,67,3393,95.41
68_OB_EXTRA,OB,68,3394,96.41
68_OB_EXTRA,OB,69,3396,97.43
68_OB_EXTRA,OB,70,3397,97.99
68_OB_EXTRA,OB,71,3398,99.06
68_OB_EXTRA,OB,72,3399,100.2
69_OB_EXTRA,OB,1,4495,0.0
69_OB_EXTRA,OB,2,4720,6.04
69_OB_EXTRA,OB,3,1443,11.08
69_OB_EXTRA,OB,4,1444,12.78
69_OB_EXTRA,OB,5,1445,14.74
69_OB_EXTRA,OB,6,7078,20.15
69_OB_EXTRA,OB,7,1449,22.13
69_OB_EXTRA,OB,8,1450,23.03
69_OB_EXTRA,OB,9,1451,23.59
69_OB_EXTRA,OB,10,1452,25.42
69_OB_EXTRA,OB,11,2640,29.07
69_OB_EXTRA,OB,12,2641,30.32
69_OB_EXTRA,OB,13,1948,33.94
69_OB_EXTRA,OB,14,1949,34.89
69_OB_EXTRA,OB,15,1950,35.85
69_OB_EXTRA,OB,16,1951,38.13
69_OB_EXTRA,OB,17,1952,38.65
69_OB_EXTRA,OB,18,1953,39.19
69_OB_EXTRA,OB,19,1954,39.97
69_OB_EXTRA,OB,20,1955,40.65
69_OB_EXTRA,OB,21,1956,42.26
69_OB_EXTRA,OB,22,1957,43.09
69_OB_EXTRA,OB,23,1958,43.47
69_OB_EXTRA,OB,24,1959,45.64
69_OB_EXTRA,OB,25,1960,46.67
69_OB_EXTRA,OB,26,4379,49.4
69_OB_EXTRA,OB,27,1968,52.32
69_OB_EXTRA,OB,28,1969,52.93
69_OB_EXTRA,OB,29,1970,54.29
69_OB_EXTRA,OB,30,1971,54.96
69_OB_EXTRA,OB,31,2160,57.13
69_OB_EXTRA,OB,32,2161,58.21
69_OB_EXTRA,OB,33,4665,58.83
69_OB_EXTRA,OB,34,4666,60.33
69_OB_EXTRA,OB,35,4667,61.03
69_OB_EXTRA,OB,36,2162,61.95
69_OB_EXTRA,OB,37,2163,62.75
69_OB_EXTRA,OB,38,2168,64.78
69_OB_EXTRA,OB,39,4536,66.17
69_OB_EXTRA,OB,40,6003,67.85
69_OB_EXTRA,OB,41,5123,69.63
69_OB_EXTRA,OB,42,5124,71.11
69_OB_EXTRA,OB,43,5125,75.09
69_OB_EXTRA,OB,44,6001,77.24
69_OB_EXTRA,OB,45,4438,77.95
69_OB_EXTRA,OB,46,3432,80.23
69_OB_EXTRA,OB,47,3426,84.66
69_OB_EXTRA,OB,48,3434,86.64
69_OB_EXTRA,OB,49,3435,89.06
69_OB_EXTRA,OB,50,3453,90.62
69_OB_EXTRA,OB,51,3437,92.94
69_OB_EXTRA,OB,52,3439,93.51
69_OB_EXTRA,OB,53,3440,94.18
69_OB_EXTRA,OB,54,4557,95.52
69_OB_EXTRA,OB,55,3441,96.63
69_OB_EXTRA,OB,56,4560,98.51
69_OB_EXTRA,OB,57,5126,100.0
7_OB_EXTRA,OB,1,4962,0.0
7_OB_EXTRA,OB,2,4725,4.34
7_OB_EXTRA,OB,3,273,8.82
7_OB_EXTRA,OB,4,405,15.29
7_OB_EXTRA,OB,5,408,18.44
7_OB_EXTRA,OB,6,409,19.14
7_OB_EXTRA,OB,7,410,20.44
7_OB_EXTRA,OB,8,411,21.18
7_OB_EXTRA,OB,9,412,23.27
7_OB_EXTRA,OB,10,413,23.88
7_OB_EXTRA,OB,11,414,25.01
7_OB_EXTRA,OB,12,415,25.87
7_OB_EXTRA,OB,13,416,27.69
7_OB_EXTRA,OB,14,417,28.92
7_OB_EXTRA,OB,15,418,30.17
7_OB_EXTRA,OB,16,419,31.13
7_OB_EXTRA,OB,17,420,31.96
7_OB_EXTRA,OB,18,421,32.95
7_OB_EXTRA,OB,19,422,34.61
7_OB_EXTRA,OB,20,423,35.87
7_OB_EXTRA,OB,21,424,37.15
7_OB_EXTRA,OB,22,425,38.21
7_OB_EXTRA,OB,23,426,38.98
7_OB_EXTRA,OB,24,427,40.02
7_OB_EXTRA,OB,25,428,40.83
7_OB_EXTRA,OB,26,429,41.67
7_OB_EXTRA,OB,27,3032,43.06
7_OB_EXTRA,OB,28,3033,44.34
7_OB_EXTRA,OB,29,3034,46.64
7_OB_EXTRA,OB,30,3036,48.89
7_OB_EXTRA,OB,31,3037,49.49
7_OB_EXTRA,OB,32,3038,50.31
7_OB_EXTRA,OB,33,3039,51.03
7_OB_EXTRA,OB,34,3040,51.72
7_OB_EXTRA,OB,35,3041,52.96
7_OB_EXTRA,OB,36,3042,53.55
7_OB_EXTRA,OB,37,2035,55.13
7_OB_EXTRA,OB,38,2036,56.88
7_OB_EXTRA,OB,39,2040,59.04
7_OB_EXTRA,OB,40,3047,61.86
7_OB_EXTRA,OB,41,3202,63.37
7_OB_EXTRA,OB,42,3203,64.79
7_OB_EXTRA,OB,43,3204,65.72
7_OB_EXTRA,OB,44,7641,67.23
7_OB_EXTRA,OB,45,7642,68.35
7_OB_EXTRA,OB,46,7643,69.88
7_OB_EXTRA,OB,47,3214,71.93
7_OB_EXTRA,OB,48,3215,72.76
7_OB_EXTRA,OB,49,3216,73.52
7_OB_EXTRA,OB,50,3217,74.05
7_OB_EXTRA,OB,51,3218,74.94
7_OB_EXTRA,OB,52,3219,75.61
7_OB_EXTRA,OB,53,3220,77.04
7_OB_EXTRA,OB,54,4982,78.98
7_OB_EXTRA,OB,55,5046,88.3
7_OB_EXTRA,OB,56,7639,100.0
83A_OB_EXTRA,OB,1,7132,0.0
83A_OB_EXTRA,OB,2,6230,2.2
83A_OB_EXTRA,OB,3,6228,3.2
83A_OB_EXTRA,OB,4,4788,4.91
83A_OB_EXTRA,OB,5,6273,6.37
83A_OB_EXTRA,OB,6,4891,7.89
83A_OB_EXTRA,OB,7,7458,9.81
83A_OB_EXTRA,OB,8,7425,11.3
83A_OB_EXTRA,OB,9,7424,11.76
83A_OB_EXTRA,OB,10,7423,12.9
83A_OB_EXTRA,OB,11,1566,14.16
83A_OB_EXTRA,OB,12,1567,15.12
83A_OB_EXTRA,OB,13,173,16.67
83A_OB_EXTRA,OB,14,174,18.09
83A_OB_EXTRA,OB,15,175,19.27
83A_OB_EXTRA,OB,16,176,20.44
83A_OB_EXTRA,OB,17,181,21.87
83A_OB_EXTRA,OB,18,182,23.36
83A_OB_EXTRA,OB,19,183,25.03
83A_OB_EXTRA,OB,20,184,27.06
83A_OB_EXTRA,OB,21,185,28.09
83A_OB_EXTRA,OB,22,186,29.77
83A_OB_EXTRA,OB,23,187,31.48
83A_OB_EXTRA,OB,24,188,33.72
83A_OB_EXTRA,OB,25,189,35.18
83A_OB_EXTRA,OB,26,190,36.12
83A_OB_EXTRA,OB,27,1614,38.07
83A_OB_EXTRA,OB,28,1615,40.58
83A_OB_EXTRA,OB,29,1478,43.45
83A_OB_EXTRA,OB,30,1479,44.83
83A_OB_EXTRA,OB,31,315,48.58
83A_OB_EXTRA,OB,32,336,53.23
83A_OB_EXTRA,OB,33,1279,58.14
83A_OB_EXTRA,OB,34,1283,61.81
83A_OB_EXTRA,OB,35,4456,63.91
83A_OB_EXTRA,OB,36,1284,65.2
83A_OB_EXTRA,OB,37,1285,67.72
83A_OB_EXTRA,OB,38,1016,70.94
83A_OB_EXTRA,OB,39,1017,72.64
83A_OB_EXTRA,OB,40,1018,73.47
83A_OB_EXTRA,OB,41,1019,74.16
83A_OB_EXTRA,OB,42,1020,75.03
83A_OB_EXTRA,OB,43,1076,76.51
83A_OB_EXTRA,OB,44,1077,78.17
83A_OB_EXTRA,OB,45,2479,80.38
83A_OB_EXTRA,OB,46,2480,81.89
83A_OB_EXTRA,OB,47,2481,82.99
83A_OB_EXTRA,OB,48,2482,85.19
83A_OB_EXTRA,OB,49,2483,86.23
83A_OB_EXTRA,OB,50,2484,87.3
83A_OB_EXTRA,OB,51,2485,88.84
83A_OB_EXTRA,OB,52,2486,89.9
83A_OB_EXTRA,OB,53,2487,91.06
